loss,coverage_loss,risk_loss,coverage_mae,risk_accuracy,val_loss,val_coverage_loss,val_risk_loss,val_coverage_mae,val_risk_accuracy,lr
0.30026698112487793,0.06928648054599762,0.747236967086792,0.19170956313610077,0.6547619104385376,0.3856275975704193,0.10530644655227661,0.9478858113288879,0.2205279916524887,0.6309523582458496,0.001
0.299660861492157,0.07014801353216171,0.7435144782066345,0.1959816813468933,0.6577380895614624,0.38349106907844543,0.10493573546409607,0.9419586658477783,0.2195027619600296,0.6309523582458496,0.001
0.30010390281677246,0.06901867687702179,0.7479838132858276,0.19350247085094452,0.675595223903656,0.37745943665504456,0.10322041809558868,0.9262979626655579,0.21936066448688507,0.6309523582458496,0.001
0.2967546880245209,0.06695009022951126,0.7421368956565857,0.19502964615821838,0.6696428656578064,0.37692543864250183,0.10284046828746796,0.9258314967155457,0.22122201323509216,0.6190476417541504,0.001
0.3073868453502655,0.07270246744155884,0.7645115852355957,0.19986023008823395,0.663690447807312,0.3801476061344147,0.10370130836963654,0.9349103569984436,0.22101528942584991,0.6190476417541504,0.001
0.30058780312538147,0.06989962607622147,0.7486943602561951,0.19729843735694885,0.6904761791229248,0.381208598613739,0.1042390763759613,0.9374420642852783,0.22015398740768433,0.6190476417541504,0.001
0.29846838116645813,0.06970549374818802,0.742332398891449,0.19339275360107422,0.6815476417541504,0.38225165009498596,0.10464717447757721,0.9402197599411011,0.21904484927654266,0.6309523582458496,0.001
0.2774166464805603,0.060513582080602646,0.6938480734825134,0.18221032619476318,0.6934523582458496,0.384262353181839,0.10540767759084702,0.9453121423721313,0.21929559111595154,0.6309523582458496,0.001
0.2943150997161865,0.06887689232826233,0.7307270765304565,0.1938941776752472,0.6577380895614624,0.38951537013053894,0.10690886527299881,0.9593666791915894,0.21910545229911804,0.6190476417541504,0.001
0.28832995891571045,0.06681908667087555,0.7157781720161438,0.1910480558872223,0.6696428656578064,0.39118626713752747,0.10720346868038177,0.9645339250564575,0.2191152274608612,0.6190476417541504,0.001
0.29423296451568604,0.06697406619787216,0.7353154420852661,0.1890101432800293,0.675595223903656,0.39139094948768616,0.10721828788518906,0.9654338359832764,0.21878229081630707,0.6190476417541504,0.001
0.3040388524532318,0.07106699049472809,0.7587916254997253,0.19657932221889496,0.6607142686843872,0.3887174129486084,0.10687858611345291,0.9576829075813293,0.21930204331874847,0.6190476417541504,0.001
0.29587045311927795,0.06893903017044067,0.7368451952934265,0.19184112548828125,0.6666666865348816,0.38776448369026184,0.10716084390878677,0.9542111754417419,0.2188383936882019,0.6309523582458496,0.001
0.2994704842567444,0.07040825486183167,0.7458167672157288,0.19617439806461334,0.6547619104385376,0.38301101326942444,0.10644084215164185,0.9404527544975281,0.21874947845935822,0.6190476417541504,0.001
0.2924819588661194,0.06647755950689316,0.7321164608001709,0.19460061192512512,0.6696428656578064,0.3808174133300781,0.10639475286006927,0.9336366057395935,0.2180708944797516,0.6190476417541504,0.001
0.2961558997631073,0.06791609525680542,0.7413576245307922,0.19525982439517975,0.6666666865348816,0.37997815012931824,0.10622833669185638,0.9315463304519653,0.21776984632015228,0.6190476417541504,0.001
0.2875383198261261,0.06463111937046051,0.7205525636672974,0.18314878642559052,0.6815476417541504,0.3806666433811188,0.10620561987161636,0.9341106414794922,0.21794484555721283,0.6190476417541504,0.001
0.28691667318344116,0.06614036858081818,0.7152174711227417,0.18716362118721008,0.675595223903656,0.37786638736724854,0.10527972877025604,0.9272332191467285,0.21740604937076569,0.6190476417541504,0.001
0.2919827997684479,0.06737014651298523,0.7295591235160828,0.1888623833656311,0.663690447807312,0.37585127353668213,0.10448191314935684,0.9226837158203125,0.21746107935905457,0.6190476417541504,0.001
0.3015180230140686,0.07027257978916168,0.7548348903656006,0.19422395527362823,0.6666666865348816,0.3769627809524536,0.10491479188203812,0.925656259059906,0.21806824207305908,0.6190476417541504,0.001
0.30063191056251526,0.07021850347518921,0.7523519992828369,0.19943182170391083,0.6815476417541504,0.37313222885131836,0.10412907600402832,0.9151049256324768,0.21844732761383057,0.6190476417541504,0.001
0.3007882535457611,0.0710623636841774,0.7512146830558777,0.19808046519756317,0.7053571343421936,0.37678027153015137,0.10538393259048462,0.9245430827140808,0.2191345989704132,0.6190476417541504,0.001
0.2901145815849304,0.06653013825416565,0.7263819575309753,0.18864880502223969,0.6696428656578064,0.37671035528182983,0.10545836389064789,0.9242464900016785,0.2193514108657837,0.6309523582458496,0.001
